Year,Vol,No,href,title,authors,keywords,keywords_clean
2015,35,9,/volumn/volumn_6436.shtml,线性规划模型建模和分析管理,"王孝通, 徐冠雷, 周红进","建模,建模语言,模型管理,线性规划模型,","[建模, 建模语言, 模型管理, 线性规划模型]"
2015,35,9,/volumn/volumn_6436.shtml,新不确定度量下的冲突证据融合,"汤潮, 蒋雯, 陈运东, 吴翠翠, 孔繁峨","信息融合,证据理论,冲突,不确定度,证据距离,","[信息融合, 证据理论, 冲突, 不确定度, 证据距离]"
2015,35,9,/volumn/volumn_6436.shtml,基于模糊随机规划的反TBM目标分配优化模型,"范成礼, 邢清华, 郑明发, 王艺菲","目标分配,模糊随机规划,模糊随机模拟,离散粒子群优化,","[目标分配, 模糊随机规划, 模糊随机模拟, 离散粒子群优化]"
2015,35,9,/volumn/volumn_6436.shtml,时序约束下科学工作流的动态调度研究,"梁合兰, 杜彦华, 李苏剑","科学工作流,时序约束,动态调度,遗传算法,蚁群算法,","[科学工作流, 时序约束, 动态调度, 遗传算法, 蚁群算法]"
2015,35,9,/volumn/volumn_6436.shtml,基于模糊投影寻踪聚类的洪灾评估模型,"廖力, 邹强, 何耀耀, 曾小凡, 周建中, 张勇传","洪灾评估,模糊聚类迭代,投影寻踪,模糊投影寻踪聚类,","[洪灾评估, 模糊聚类迭代, 投影寻踪, 模糊投影寻踪聚类]"
2015,35,9,/volumn/volumn_6436.shtml,沿海城市生态安全系统结构及稳定性研究,"卢小丽, 秦晓楠","生态安全系统,DPSIR模型,生态网络分析,沿海城市,","[生态安全系统, DPSIR模型, 生态网络分析, 沿海城市]"
2015,35,9,/volumn/volumn_6436.shtml,基于发展模式驱动的水安全调控模型研究,"窦明, 张华侨, 王偲, 靳梦","水安全,发展模式,系统动力学,社会水循环,调控方案,郑州市,","[水安全, 发展模式, 系统动力学, 社会水循环, 调控方案, 郑州市]"
2015,35,8,/volumn/volumn_6435.shtml,媒体监督与控股股东侵占——一个理论框架,"孟庆斌, 汪昌云, 张永冀","媒体监督,控股股东侵占,福利,随机动态优化,","[媒体监督, 控股股东侵占, 福利, 随机动态优化]"
2015,35,8,/volumn/volumn_6435.shtml,空间权重矩阵构造及经济空间引力效应分析——以欧债危机为背景的实证检验,"李立, 田益祥, 张高勋, 张弘磊","空间计量,空间权重矩阵,引力效应,欧债危机,Copula传染指数,","[空间计量, 空间权重矩阵, 引力效应, 欧债危机, COPULA传染指数]"
2015,35,8,/volumn/volumn_6435.shtml,基于GA-ANN的中国金融安全预警系统设计及实证分析,"肖斌卿, 杨旸, 李心丹, 颜建晔","金融安全,影子银行,人工神经网络,遗传算法,","[金融安全, 影子银行, 人工神经网络, 遗传算法]"
2015,35,8,/volumn/volumn_6435.shtml,国际证券资金流动对中国股市的影响,"杨海珍, 李苏骁, 史芳芳","国际证券资金流动,行业板块,面板数据,中国股市,","[国际证券资金流动, 行业板块, 面板数据, 中国股市]"
2015,35,8,/volumn/volumn_6435.shtml,网络支付行业主体反洗钱博弈模型及策略研究,"詹欣, 乔晗","反洗钱,网络支付,博弈,仿真,","[反洗钱, 网络支付, 博弈, 仿真]"
2015,35,8,/volumn/volumn_6435.shtml,Palepu假设的Nash均衡检验,"陈圻, 陈佳","从业战略,博弈论,DuPont体系,Palepu假设,成本领先,差异化,混合战略,Porter溢价条件,","[从业战略, 博弈论, DUPONT体系, PALEPU假设, 成本领先, 差异化, 混合战略, PORTER溢价条件]"
2015,35,8,/volumn/volumn_6435.shtml,集中控制型VMI&TPL集群式供应链的补货决策和协调契约,"颜波, 刘艳萍, 夏畅","供应商管理库存,第三方物流,补货决策,收益共享契约,","[供应商管理库存, 第三方物流, 补货决策, 收益共享契约]"
2015,35,8,/volumn/volumn_6435.shtml,政府“以旧换再”补贴下的差别定价闭环供应链,"李新然, 吴义彪","闭环供应链,政府补贴,以旧换再,差别定价,","[闭环供应链, 政府补贴, 以旧换再, 差别定价]"
2015,35,8,/volumn/volumn_6435.shtml,政府补贴下的再制造逆向物流多目标选址模型及算法,"周向红, 高阳, 任剑, 郭海燕","再制造逆向物流,多目标选址模型,政府补贴,多目标粒子群算法,","[再制造逆向物流, 多目标选址模型, 政府补贴, 多目标粒子群算法]"
2015,35,8,/volumn/volumn_6435.shtml,制造商基于服务水平的店中店模式选择,"滕文波, 庄贵军","店中店,服务困境,渠道模式,服务溢出,Stackelberg博弈模型,","[店中店, 服务困境, 渠道模式, 服务溢出, STACKELBERG博弈模型]"
2015,35,8,/volumn/volumn_6435.shtml,供应链网络风险扩散动力学模型及其应用,"赵钢, 杨英宝, 包旭","风险扩散,供应链网络,动力学模型,结构模体,农产品,","[风险扩散, 供应链网络, 动力学模型, 结构模体, 农产品]"
2015,35,8,/volumn/volumn_6435.shtml,考虑节点中断和需求波动的可靠供应链网络设计问题,"马卫民, 李彬, 徐博, 张发幼","节点中断,需求波,可靠供应链,风险偏好,","[节点中断, 需求波, 可靠供应链, 风险偏好]"
2015,35,8,/volumn/volumn_6435.shtml,基于信任和演化博弈的空港联盟退出算法研究,"崔强, 李烨, 匡海波","空港联盟,退出,信任,收益,","[空港联盟, 退出, 信任, 收益]"
2015,35,8,/volumn/volumn_6435.shtml,基于无标度网络与观点传播动力学的股权拍卖机制设计与仿真研究,"郑君君, 何鸿勇, 张平","无标度网络,观点传播动力学,股权拍卖,Netlogo仿真,","[无标度网络, 观点传播动力学, 股权拍卖, NETLOGO仿真]"
2015,35,8,/volumn/volumn_6435.shtml,考虑碳排放权交易和电价风险的发电商优化调度,"刘思东, 朱帮助","碳排放权,电价风险,发电商,条件鲁棒利润,混合整数二阶锥规划,","[碳排放权, 电价风险, 发电商, 条件鲁棒利润, 混合整数二阶锥规划]"
2015,35,8,/volumn/volumn_6435.shtml,舆情传播与应急决策的结构化描述及其相互作用规律,"王治莹, 李勇建","突发事件,舆情传播,演化博弈,应急决策,","[突发事件, 舆情传播, 演化博弈, 应急决策]"
2015,35,8,/volumn/volumn_6435.shtml,团队领导学习策略对组织学习影响的仿真研究,"赵晨, 高中华, 陈国权","环境变化,组织学习,个人学习,团队领导学习,学习策略,模拟仿真,","[环境变化, 组织学习, 个人学习, 团队领导学习, 学习策略, 模拟仿真]"
2015,35,8,/volumn/volumn_6435.shtml,基于动态混沌神经网络的预测研究——以马铃薯时间序列价格为例,"李哲敏, 许世卫, 崔利国, 张建华","动态混沌神经网络,马铃薯价格,时间序列预测,","[动态混沌神经网络, 马铃薯价格, 时间序列预测]"
2015,35,8,/volumn/volumn_6435.shtml,时滞多变量离散灰色模型及其应用,"张可, 曲品品, 张隐桃","灰色模型,多变量,时滞,预测,","[灰色模型, 多变量, 时滞, 预测]"
2015,35,8,/volumn/volumn_6435.shtml,一类三角模糊层次分析法的无效性分析,"朱克毓, 董庆兴, 梁昌勇, 杨善林","层次分析法,模糊层次分析法,三角模糊数,","[层次分析法, 模糊层次分析法, 三角模糊数]"
2015,35,8,/volumn/volumn_6435.shtml,具有两种失效状态的<i>δ</i>-冲击模型的最优维修策略,"岳德权, 高俏俏","冲击,几何过程,泊松过程,更新过程,期望费用,","[冲击, 几何过程, 泊松过程, 更新过程, 期望费用]"
2015,35,8,/volumn/volumn_6435.shtml,一种求解二阶锥规划问题的新算法,"高雷阜, 于冬梅, 赵世杰, 佟盼","二阶锥规划,非单调信赖域算法,光滑函数,内点算法,不可行内点法,","[二阶锥规划, 非单调信赖域算法, 光滑函数, 内点算法, 不可行内点法]"
2015,35,8,/volumn/volumn_6435.shtml,约束规划求解集装箱装卸系统集成调度问题,"秦天保, 葛浩, 沙梅","集装箱码头,混合流水车间,约束规划,混合整数线性规划,启发式算法,","[集装箱码头, 混合流水车间, 约束规划, 混合整数线性规划, 启发式算法]"
2015,35,8,/volumn/volumn_6435.shtml,基于模糊聚类的无权值风险综合评判算法,"王建军, 李建平, 杜仕甫","风险评估,风险聚合,风险权值,模糊聚类,补偿竞争,","[风险评估, 风险聚合, 风险权值, 模糊聚类, 补偿竞争]"
2015,35,8,/volumn/volumn_6435.shtml,基于PSO和扩展TOPSIS方法的COA优选方法,"陈宇寒, 张宏","任务规划,作战方案(COA),TOPSIS,PSO,","[任务规划, 作战方案, TOPSIS, PSO]"
2015,35,8,/volumn/volumn_6435.shtml,具有选择与补偿机制的加权集合序贯极端学习机及其应用,"何星, 王宏力, 陆敬辉, 姜伟","集合在线序贯极端学习机,预测精度,残差,动态适应性,时间序列,","[集合在线序贯极端学习机, 预测精度, 残差, 动态适应性, 时间序列]"
2015,35,8,/volumn/volumn_6435.shtml,基于能力的C<sup>4</sup>ISR通信领域上下文本体建模方法,"禹明刚, 王智学, 张婷婷, 胡博","业务智能化,C<sup>4</sup>ISR通信领域,上下文本体,活动分析,推理,","[业务智能化, CSUP4SUPISR通信领域, 上下文本体, 活动分析, 推理]"
2015,35,8,/volumn/volumn_6435.shtml,基于WPTMM的PM2.5与气象条件关系的联合多重分形分析,"张琛, 倪志伟, 姜婷","联合多重分形,小波包变换模极大值,气象要素,PM2.5,","[联合多重分形, 小波包变换模极大值, 气象要素, PM2.5]"
2015,35,7,/volumn/volumn_6434.shtml,基于时间不一致性偏好与扩散模型的最优分红策略,"李仲飞, 陈树敏, 曾燕","时间不一致性,分红,时间偏好,Hamilton-Jacobi-Bellman方程,最优策略,","[时间不一致性, 分红, 时间偏好, HAMILTONJACOBIBELLMAN方程, 最优策略]"
2015,35,7,/volumn/volumn_6434.shtml,需求侧全球碳排放强度的度量及分解,"肖皓, 杨佳衡, 乔晗","最终需求,碳排放,SDA,增加值,","[最终需求, 碳排放, SDA, 增加值]"
2015,35,7,/volumn/volumn_6434.shtml,基于互信息熵的国家风险相关性研究,"姚晓阳, 孙晓蕾, 吴登生, 杨玉英","风险相关性,互信息熵,国家风险,广义相关系数,","[风险相关性, 互信息熵, 国家风险, 广义相关系数]"
2015,35,7,/volumn/volumn_6434.shtml,两种基于CVaR准则的供应链返利与惩罚契约研究,"李建斌, 余牛, 刘志学","风险厌恶,条件风险价值,返利与惩罚,协调,供应链契约,","[风险厌恶, 条件风险价值, 返利与惩罚, 协调, 供应链契约]"
2015,35,7,/volumn/volumn_6434.shtml,基于收益-风险双目标规划的随机能力扩张模型,"张人千, 张兰慷","能力扩张,随机,scenario,粒子群优化,双目标规划,","[能力扩张, 随机, SCENARIO, 粒子群优化, 双目标规划]"
2015,35,7,/volumn/volumn_6434.shtml,非对称供应成本信息下装配系统定价与供货策略研究,"王先甲, 肖露, 关旭, 钱桂生","信息不对称,装配系统,博弈论,价值分析,","[信息不对称, 装配系统, 博弈论, 价值分析]"
2015,35,7,/volumn/volumn_6434.shtml,基于CGE模型的煤炭资源税改革影响研究,"时佳瑞, 汤铃, 余乐安, 鲍勤","煤炭资源税改革,可计算一般均衡模型,能源结构调整,碳减排,","[煤炭资源税改革, 可计算一般均衡模型, 能源结构调整, 碳减排]"
2015,35,7,/volumn/volumn_6434.shtml,基于agent-based model的住房市场演化问题研究,"邓琳, 闫妍, 朱晓武, 李晓腾","住房市场,agent-based model,居住空间隔离,基尼系数,经济分割,","[住房市场, AGENTBASEDMODEL, 居住空间隔离, 基尼系数, 经济分割]"
2015,35,7,/volumn/volumn_6434.shtml,政策对发电企业能源决策的影响及最优化模型,"刘洽, 赵秋红","可再生能源,生物质能源,社会福利函数,政策工具,","[可再生能源, 生物质能源, 社会福利函数, 政策工具]"
2015,35,7,/volumn/volumn_6434.shtml,基于税制“营改增”的时鲜产品运营管理策略研究,"罗春林, 田歆, 舒成","营改增,时鲜产品,物流,运营管理,虚拟商务,","[营改增, 时鲜产品, 物流, 运营管理, 虚拟商务]"
2015,35,7,/volumn/volumn_6434.shtml,订单转保理融资模式的供应链金融模型,"于辉, 马云麟","订单转保理,报童模型,保理回报率,供应链效率,","[订单转保理, 报童模型, 保理回报率, 供应链效率]"
2015,35,7,/volumn/volumn_6434.shtml,基于绿色信贷的政府促进银行实施代理监督权的博弈研究,"周永圣, 刘巧荣, 李健, 赵映雪","绿色信贷,绿色供应链,进化博弈论,政府补贴,政府惩罚,","[绿色信贷, 绿色供应链, 进化博弈论, 政府补贴, 政府惩罚]"
2015,35,7,/volumn/volumn_6434.shtml,基于面板Logit 模型的银行客户贷款违约风险预警研究,"胡毅, 王珏, 杨晓光","贷款违约,风险预警,面板Logit 模型,模型选取,","[贷款违约, 风险预警, 面板LOGIT模型, 模型选取]"
2015,35,7,/volumn/volumn_6434.shtml,中国沪深300股指期货风险度量——基于流动性调整的收益率方法的研究,"刘向丽, 常云博","风险度量,股指期货,流动性调整的收益率,GARCH-VaR,","[风险度量, 股指期货, 流动性调整收益率, GARCHVAR]"
2015,35,7,/volumn/volumn_6434.shtml,基于模糊回归分析的投资组合选择模型,"柏林, 房勇","模糊线性回归,投资组合选择,三角模糊数,长短数据,","[模糊线性回归, 投资组合选择, 三角模糊数, 长短数据]"
2015,35,7,/volumn/volumn_6434.shtml,中国股市对利好和利空信息反应的差异研究,"谢海滨, 范奎奎, 周末","中国股市,信息反应,非对称性,向量自回归模型,","[中国股市, 信息反应, 非对称性, 向量自回归模型]"
2015,35,7,/volumn/volumn_6434.shtml,基于Logit与SVM的银行业信用风险预警模型研究,"张奇, 胡蓝艺, 王珏","信用风险,Logit,SVM,混合预警模型,","[信用风险, LOGIT, SVM, 混合预警模型]"
2015,35,7,/volumn/volumn_6434.shtml,用户异质下公交定价和道路收费收入再分配,"徐淑贤, 刘天亮, 黄海军","拥挤收费,收费收入再分配,时间价值,效率,公平,","[拥挤收费, 收费收入再分配, 时间价值, 效率, 公平]"
2015,35,7,/volumn/volumn_6434.shtml,交通需求非对称价格效应对比分析,"柴建, 杨莹, 朱青, 卢全莹","交通需求,成品油价格,非对称效应,","[交通需求, 成品油价格, 非对称效应]"
2015,35,7,/volumn/volumn_6434.shtml,考虑运营成本的收费公路Pareto有效BOT合同决策,"吕萍, 李晴, 宋吟秋","建设-运营-转让(BOT),收费公路,Pareto有效合同,运营成本,折现率,","[建设运营转让, 收费公路, PARETO有效合同, 运营成本, 折现率]"
2015,35,7,/volumn/volumn_6434.shtml,创新研究系统隐性知识生成转化反馈环特性仿真分析,"祝琴, 贾晓菁, 周小刚","创新研究系统,隐性知识反馈环特性,仿真分析,组织管理系统动力学,","[创新研究系统, 隐性知识反馈环特性, 仿真分析, 组织管理系统动力学]"
2015,35,7,/volumn/volumn_6434.shtml,企业与科研院所合作网络的复杂性评价——以黑龙江省为例,"苏屹, 段玉","企业,科研院所,合作创新,复杂性评价,","[企业, 科研院所, 合作创新, 复杂性评价]"
2015,35,7,/volumn/volumn_6434.shtml,两型社会市民生活满意度评价指数模型实证研究,"刘燕, 陈英武, 周长峰, 侯彤帅","两型社会,市民生活满意,指数模型,","[两型社会, 市民生活满意, 指数模型]"
2015,35,7,/volumn/volumn_6434.shtml,不确定幂加权几何平均算子的动态多目标决策,"李光旭, 彭怡, 寇纲","不确定幂加权几何平均算子,动态多目标决策,熵权,可能度,","[不确定幂加权几何平均算子, 动态多目标决策, 熵权, 可能度]"
2015,35,7,/volumn/volumn_6434.shtml,行为决策对突发事件的干预机制及其预案启动策略研究,"王治莹, 李勇建","突发事件,应急预案,累积前景理论,行为决策,","[突发事件, 应急预案, 累积前景理论, 行为决策]"
2015,35,7,/volumn/volumn_6434.shtml,面向高层指挥人员的应急演练仿真平台设计,"祁超, 王红卫","应急演练,分布式交互仿真,桌面演练,仿真演练平台,","[应急演练, 分布式交互仿真, 桌面演练, 仿真演练平台]"
2015,35,7,/volumn/volumn_6434.shtml,北斗卫星导航系统组网发射方案风险分析,"张骏, 姜江, 葛冰峰, 杨克巍, 陈英武","卫星组网发射方案,一箭多星发射可靠性,组网可靠性,风险分析,蒙特卡罗仿真,","[卫星组网发射方案, 一箭多星发射可靠性, 组网可靠性, 风险分析, 蒙特卡罗仿真]"
2015,35,7,/volumn/volumn_6434.shtml,非对称过度自信水平下的激励机制研究,"陈克贵, 宋学锋, 王新宇, 黄敏","过度自信,激励机制,信息非对称,委托代理,","[过度自信, 激励机制, 信息非对称, 委托代理]"
2015,35,7,/volumn/volumn_6434.shtml,我国钢铁企业低碳经济效率及其影响因素研究,"陈琦, 欧阳峣, 徐雪松","低碳经济效率,影响因素,DEA模型,Malmquist生产率指数,","[低碳经济效率, 影响因素, DEA模型, MALMQUIST生产率指数]"
2015,35,6,/volumn/volumn_6433.shtml,中国区域全要素能源效率及其影响因素分析——基于2003-2010年的省际面板数据,"王兆华, 丰超","方向距离函数,全局DEA,全要素能源效率,外部运营环境,","[方向距离函数, 全局DEA, 全要素能源效率, 外部运营环境]"
2015,35,6,/volumn/volumn_6433.shtml,TRIPS-plus条款下平行进口与价格补贴政策协调研究,"周华, 曲洋, 韦丽霞","TRIPS-plus条款,平行进口,价格补贴,","[TRIPSPLUS条款, 平行进口, 价格补贴]"
2015,35,6,/volumn/volumn_6433.shtml,基于演化博弈的地方政府环境规制策略分析,"潘峰, 西宝, 王琳","环境规制,演化博弈,演化稳定策略,地方政府,","[环境规制, 演化博弈, 演化稳定策略, 方政府]"
2015,35,6,/volumn/volumn_6433.shtml,考虑行为特征的多期鲁棒投资组合模型及实证研究,"刘家和, 金秀","投资组合,前景理论,鲁棒优化,多期组合,粒子群算法,","[投资组合, 前景理论, 鲁棒优化, 多期组合, 粒子群算法]"
2015,35,6,/volumn/volumn_6433.shtml,基于信息扩散模型的上证指数定价和波动特征研究,"李自然, 祖垒","风险-收益,股权分置改革,ARCH-M,信息扩散,","[风险收益, 股权分置改革, ARCHM, 信息扩散]"
2015,35,6,/volumn/volumn_6433.shtml,基于小波分析的股指期货高频预测研究,"刘向丽, 王旭朋","股指期货,小波分析,ARMA模型,预测,分解与重构,","[股指期货, 小波分析, ARMA模型, 预测, 分解与重构]"
2015,35,6,/volumn/volumn_6433.shtml,股票-债券投资组合问题的数学模型及算法,"孙小军, 张银利","股票-债券投资组合,均值-半绝对偏差,布谷鸟搜索算法,","[股票债券投资组合, 均值半绝对偏差, 布谷鸟搜索算法]"
2015,35,6,/volumn/volumn_6433.shtml,基于双重成本控制标准作用的委托-代理模型,"孟凡生, 周瑜","成本控制标准,激励,委托-代理,成本控制效度,","[成本控制标准, 激励, 委托代理, 成本控制效度]"
2015,35,6,/volumn/volumn_6433.shtml,基于模拟植物生长算法的车辆调度问题,"曹庆奎, 刘新雨, 任向阳","车辆调度,外包车辆,加班,模拟植物生长算法,","[车辆调度, 外包车辆, 加班, 模拟植物生长算法]"
2015,35,6,/volumn/volumn_6433.shtml,应急救援下需求分配与网络配流研究,"王海军, 黎卜豪, 刘康康","模糊需求,需求分配,应急调度,网络配流,","[模糊需求, 需求分配, 应急调度, 网络配流]"
2015,35,6,/volumn/volumn_6433.shtml,模糊环境下应急物资预置的优化方法,白雪洁,"应急物流,预置策略,2-型模糊变量,风险值简约方法,参数规划,","[应急物流, 预置策略, 2型模糊变量, 风险值简约方法, 参数规划]"
2015,35,6,/volumn/volumn_6433.shtml,基于GA-BP神经网络的巨项目投入评价的改进研究,"任宏, 马先睿, 刘华兵","巨项目,投入评价,决策三原则,遗传算法,BP神经网络,","[巨项目, 投入评价, 决策三原则, 遗传算法, BP神经网络]"
2015,35,6,/volumn/volumn_6433.shtml,基于可信性的低碳物流网络设计多目标模糊规划问题,李进,"低碳物流,网络设计,模糊规划,可信性理论,碳排放,","[低碳物流, 网络设计, 模糊规划, 可信性理论, 碳排放]"
2015,35,6,/volumn/volumn_6433.shtml,考虑到达时间感知价值的静态网络均衡模型,"田丽君, 黄海军, 王昕","用户均衡,出行时间不确定性,累积感知价值,到达时间感知价值,","[用户均衡, 出行时间不确定性, 累积感知价值, 到达时间感知价值]"
2015,35,6,/volumn/volumn_6433.shtml,基于返工风险传播和预处理的研发项目流程DSM优化,"杨青, 单晨, 唐尔玲","项目管理,产品开发,设计结构矩阵(DSM),返工变更传播,优化,","[项目管理, 产品开发, 设计结构矩阵, 返工变更传播, 优化]"
2015,35,6,/volumn/volumn_6433.shtml,基于本体论的团队虚拟知识流抽取模型研究,"李柏洲, 赵健宇, 袭希, 苏屹","本体论,知识流动,知识节点,虚拟知识流,","[本体论, 知识流动, 知识节点, 虚拟知识流]"
2015,35,6,/volumn/volumn_6433.shtml,基于梯形模糊数的模糊最小一乘回归模型,"李俊红, 曾文艺","梯形模糊数,最小一乘,回归分析,回归系数,","[梯形模糊数, 最小一乘, 回归分析, 回归系数]"
2015,35,6,/volumn/volumn_6433.shtml,关联度公理的简化与特殊关联度的公理化定义,"魏勇, 曾柯方","关联度公理,接近性关联度,相似性关联度,整体性,对称性,","[关联度公理, 接近性关联度, 相似性关联度, 整体性, 对称性]"
2015,35,6,/volumn/volumn_6433.shtml,考虑偏好序的多满意稳定导向双边匹配决策方法,"梁海明, 姜艳萍, 孔德财","双边匹配决策,偏好序,满意稳定导向,匹配方案,","[双边匹配决策, 偏好序, 满意稳定导向, 匹配方案]"
2015,35,6,/volumn/volumn_6433.shtml,基于状态空间分割的两部件系统机会维修优化,"张晓红, 曾建潮","两部件串联系统,""硬失效""故障,机会维修,劣化状态空间分割法,费用率,","[两部件串联系统, ""硬失效""故障, 机会维修, 劣化状态空间分割法, 费用率]"
2015,35,6,/volumn/volumn_6433.shtml,多约束下随船备件配置优化方法,"蔡芝明, 金家善, 李广波","随船备件,多约束,备件保障概率,边际算法,拉格朗日乘子法,资源约束,配置优化,","[随船备件, 多约束, 备件保障概率, 边际算法, 拉格朗日乘子法, 资源约束, 配置优化]"
2015,35,6,/volumn/volumn_6433.shtml,具有可变终端代价项的非线性模型预测控制,"盖俊峰, 赵国荣, 陈洁","非线性系统,模型预测控制,可变终端代价项,自调节规则,","[非线性系统, 模型预测控制, 可变终端代价项, 自调节规则]"
2015,35,6,/volumn/volumn_6433.shtml,云环境中基于弹性预留机制的虚拟资源供给策略,"屈喜龙, 肖鹏, 白泉","云计算,虚拟机,弹性预留,资源供给,","[云计算, 虚拟机, 弹性预留, 资源供给]"
2015,35,6,/volumn/volumn_6433.shtml,车联网环境下基于等距映射的证据推理方法,"王洪波, 罗贺, 刘心报, 杨善林","车联网,数据融合,证据推理,等距映射,合成规则,","[车联网, 数据融合, 证据推理, 等距映射, 合成规则]"
2015,35,6,/volumn/volumn_6433.shtml,基于相对分辨能力的属性约简算法,"葛浩, 李龙澍, 杨传健","粗糙集,正区域,分辨能力,核属性,属性约简,","[粗糙集, 正区域, 分辨能力, 核属性, 属性约简]"
2015,35,6,/volumn/volumn_6433.shtml,与月份及预警有关的广东省台风动态风险研究,"郭君, 黄崇福, 艾福利","动态风险,信息扩散,台风,广东省,应急管理,","[动态风险, 信息扩散, 台风, 广东省, 应急管理]"
2015,35,6,/volumn/volumn_6433.shtml,基于粗糙集融合支持向量机的水质预警模型,"刘双印, 徐龙琴, 李道亮","支持向量机,粗糙集,预警模型,属性约简,","[支持向量机, 粗糙集, 预警模型, 属性约简]"
2015,35,6,/volumn/volumn_6433.shtml,黄河下游滩区洪水淹没损失评估研究,"张先起, 张宏洋, 李亚敏, 孙东坡","黄河下游,滩区,洪水,淹没损失,损失评估,","[黄河下游, 滩区, 洪水, 淹没损失, 损失评估]"
2015,35,5,/volumn/volumn_6432.shtml,基于脉冲响应的区域经济政策实施效果评价,"冯宝军, 杨希雅, 迟国泰","区域规划,规划政策,政策效果,效果评价,","[区域规划, 规划政策, 政策效果, 效果评价]"
2015,35,5,/volumn/volumn_6432.shtml,收益管理中考虑顾客策略行为的多航班无约束估计方法,"郭鹏, 萧柏春, 李军","收益管理,无约束估计,顾客策略行为,非参数离散选择模型,EM算法,","[收益管理, 无约束估计, 顾客策略行为, 非参数离散选择模型, EM算法]"
2015,35,5,/volumn/volumn_6432.shtml,中国证券市场Knight不确定性度量及资产定价研究,"王春峰, 余思婧, 房振明, 张圣生","Knight不确定性,投资者信息集,投影概率理论,Knight不确定性因子,资产定价,","[KNIGHT不确定性, 投资者信息集, 投影概率理论, KNIGHT不确定性因子, 资产定价]"
2015,35,5,/volumn/volumn_6432.shtml,供需随机的OEM供应链在风险厌恶下的协调决策,"陈志明, 陈志祥","供应链协调,博弈,风险厌恶,条件风险价值,","[供应链协调, 博弈, 风险厌恶, 条件风险价值]"
2015,35,5,/volumn/volumn_6432.shtml,供应链采用RFID的标签成本阈值分析及契约协调,"张李浩, 包兴, 杨惠霄","两级供应链,RFID标签成本阈值,信息不对称,需求预测误差,协调,","[两级供应链, RFID标签成本阈值, 信息不对称, 需求预测误差, 协调]"
2015,35,5,/volumn/volumn_6432.shtml,灾害应对策略的评估模型及分类框架研究,"吴勇刚, 王熹徽, 梁樑","应急救灾管理,灾害应对策略,社会损失,物流外包,","[应急救灾管理, 灾害应对策略, 社会损失, 物流外包]"
2015,35,5,/volumn/volumn_6432.shtml,基于微分变分不等式的再制造闭环供应链网络动态模型,"孙嘉轶, 滕春贤, 陈兆波","闭环供应链网络,微分Nash博弈,微分变分不等式,再制造,","[闭环供应链网络, 微分NASH博弈, 微分变分不等式, 再制造]"
2015,35,5,/volumn/volumn_6432.shtml,基于网络闭包理论的交易型社区网络演化研究,"黄敏学, 肖邦明, 孙培翔","交易型社区,网络闭包,互惠性,传染性,选择性,","[交易型社区, 网络闭包, 互惠性, 传染性, 选择性]"
2015,35,5,/volumn/volumn_6432.shtml,基于G2B共享信息中介的异源信息信任形成研究,"宋媚, 张朋柱, 范静","跨组织信息共享,信息中介,信任,","[跨组织信息共享, 信息中介, 信任]"
2015,35,5,/volumn/volumn_6432.shtml,可重入柔性调度问题研究:模型、算法与应用,"陈通, 秦远辉, 万家宁, 王东军, 刘波","柔性调度,可重入,精确求解算法,调度规则,构造型算法,改进型算法,混合算法,综述,","[柔性调度, 可重入, 精确求解算法, 调度规则, 构造型算法, 改进型算法, 混合算法, 综述]"
2015,35,5,/volumn/volumn_6432.shtml,B2C物流配送网络双目标模糊选址模型与算法,"张晓楠, 范厚明, 李剑锋","B2C物流网络,双目标模糊选址模型,路线优化,遗传算法,禁忌搜索,随机算法,","[B2C物流网络, 双目标模糊选址模型, 路线优化, 遗传算法, 禁忌搜索, 随机算法]"
2015,35,5,/volumn/volumn_6432.shtml,基于时刻表的轨道交通网络动态配流模型研究,"杨东赤, 任华玲, 四兵锋, 刘孝文","轨道交通,动态配流,时刻表,Dijkstra算法,","[轨道交通, 动态配流, 时刻表, DIJKSTRA算法]"
2015,35,5,/volumn/volumn_6432.shtml,预知信息和有限运载能力下应急车辆路径选择问题,"吴腾宇, 徐寅峰, 温新刚","配额旅行商问题,预知信息,在线算法,","[配额旅行商问题, 预知信息, 在线算法]"
2015,35,5,/volumn/volumn_6432.shtml,需求可拆分车辆路径问题的三阶段禁忌算法,"熊浩, 鄢慧丽","车辆路径问题,需求可拆分,双层规划模型,禁忌算法,","[车辆路径问题, 需求可拆分, 双层规划模型, 禁忌算法]"
2015,35,5,/volumn/volumn_6432.shtml,带有活动重叠的资源受限项目调度问题建模与求解,"于静, 徐哲, 李洪波","项目调度,设计结构矩阵,遗传算法,活动重叠,返工风险,","[项目调度, 设计结构矩阵, 遗传算法, 活动重叠, 返工风险]"
2015,35,5,/volumn/volumn_6432.shtml,考虑实时库存的轧制计划调整模型及算法,"董广静, 李铁克, 王柏琳","轧制计划,计划调整,倒垛问题,冷装工艺,","[轧制计划, 计划调整, 倒垛问题, 冷装工艺]"
2015,35,5,/volumn/volumn_6432.shtml,改进人工鱼群算法在外汇预测和投资组合中的应用,"马骊, 李阳, 樊锁海","人工鱼群算法,汇率预测,外汇投资组合,支持向量回归机,Pareto排序理论,剪枝策略,","[人工鱼群算法, 汇率预测, 外汇投资组合, 支持向量回归机, PARETO排序理论, 剪枝策略]"
